CASENUM,VEH_NO,PER_NO,STRATUM,STRATUMNAME,REGION,REGIONNAME,PSU,PJ,PSU_VAR,URBANICITY,URBANICITYNAME,NMCC,NMCCNAME,PSUSTRAT,WEIGHT
202002178497,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,2,Failure to Yield Right-Of-Way,11,24.989368981
202002178497,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,3,"Failure to Obey Traffic Signs, Signals or Officer",11,24.989368981
202002178497,0,2,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,2,Failure to Yield Right-Of-Way,11,24.989368981
202002178497,0,2,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,3,"Failure to Obey Traffic Signs, Signals or Officer",11,24.989368981
202002178599,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,21,Other (Specify:),11,24.989368981
202002178726,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,2,Failure to Yield Right-Of-Way,12,25.050735442
202002178926,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,2,Failure to Yield Right-Of-Way,15,25.061069742
202002178926,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,12,Improper Crossing of Roadway or Intersection (Jaywalking),15,25.061069742
202002179045,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",64,305,64,1,Urban Area,0,None Noted,23,29.608938669
202002180037,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,0,None Noted,25,26.256964058
202002183522,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,2,Failure to Yield Right-Of-Way,10,25.164513736
202002183522,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,3,"Failure to Obey Traffic Signs, Signals or Officer",10,25.164513736
202002187415,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",56,210,210,1,Urban Area,0,None Noted,20,28.252790319
202002187763,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",59,4137,59,1,Urban Area,2,Failure to Yield Right-Of-Way,10,25.31921207
202002187763,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",59,4137,59,1,Urban Area,11,"Dash - Run, No Visual Obstruction Noted",10,25.31921207
202002188706,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,2,Failure to Yield Right-Of-Way,25,26.256964058
202002188868,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,0,None Noted,12,25.050735442
202002189058,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,0,None Noted,10,25.164513736
202002189256,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,11,"Dash - Run, No Visual Obstruction Noted",13,25.035771389
202002190519,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,2,Failure to Yield Right-Of-Way,11,24.989368981
202002190519,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,11,"Dash - Run, No Visual Obstruction Noted",11,24.989368981
202002190724,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,0,None Noted,12,25.050735442
202002190988,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None Noted,15,25.061069742
202002191591,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",48,87,48,1,Urban Area,2,Failure to Yield Right-Of-Way,12,25.240388944
202002191591,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",48,87,48,1,Urban Area,12,Improper Crossing of Roadway or Intersection (Jaywalking),12,25.240388944
202002192214,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,0,None Noted,12,25.050735442
202002192501,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",35,4141,35,1,Urban Area,6,"Inattentive (Talking, Eating, Etc.)",13,25.334822274
202002192501,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",35,4141,35,1,Urban Area,9,Wrong-Way Riding or Walking,13,25.334822274
202002192501,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",35,4141,35,1,Urban Area,19,"Not Visible (Dark clothing, No Lighting, etc.)",13,25.334822274
202002194291,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",63,4135,63,2,Rural Area,2,Failure to Yield Right-Of-Way,16,24.65529917
202002194931,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,17,Making Improper Entry to or Exit From Trafficway,11,24.989368981
202002195149,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",25,4150,25,1,Urban Area,0,None Noted,8,24.68403936
202002195282,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",25,4150,25,1,Urban Area,0,None Noted,8,24.68403936
202002195510,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,9,Wrong-Way Riding or Walking,8,24.540308762
202002195608,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None Noted,8,24.540308762
202002199406,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,2,Failure to Yield Right-Of-Way,15,25.061069742
202002199406,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,12,Improper Crossing of Roadway or Intersection (Jaywalking),15,25.061069742
202002200028,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,0,None Noted,10,25.164513736
202002202420,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",63,4135,63,2,Rural Area,2,Failure to Yield Right-Of-Way,16,25.853942387
202002202420,0,2,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",63,4135,63,2,Rural Area,2,Failure to Yield Right-Of-Way,16,25.853942387
202002203211,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,0,None Noted,11,24.989368981
202002203432,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,0,None Noted,11,24.989368981
202002204181,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,2,Failure to Yield Right-Of-Way,25,26.256964058
202002204181,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)",25,26.256964058
202002204181,0,2,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,2,Failure to Yield Right-Of-Way,25,26.256964058
202002204181,0,2,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)",25,26.256964058
202002205022,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,260,49,1,Urban Area,0,None Noted,21,27.937059437
202002205032,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,260,49,1,Urban Area,0,None Noted,21,27.937059437
202002205040,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,260,49,1,Urban Area,11,"Dash - Run, No Visual Obstruction Noted",21,27.937059437
202002205041,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,260,49,1,Urban Area,3,"Failure to Obey Traffic Signs, Signals or Officer",21,27.937059437
202002205041,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,260,49,1,Urban Area,7,Improper Turn/Merge,21,27.937059437
202002207325,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,0,None Noted,12,25.050735442
202002207471,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,0,None Noted,10,25.164513736
202002207546,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,19,"Not Visible (Dark clothing, No Lighting, etc.)",15,25.061069742
202002207580,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",77,4151,77,2,Rural Area,2,Failure to Yield Right-Of-Way,9,30.148877335
202002207580,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",77,4151,77,2,Rural Area,11,"Dash - Run, No Visual Obstruction Noted",9,30.148877335
202002208941,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",51,1114,51,1,Urban Area,2,Failure to Yield Right-Of-Way,10,24.952325642
202002208941,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",51,1114,51,1,Urban Area,6,"Inattentive (Talking, Eating, Etc.)",10,24.952325642
202002208941,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",51,1114,51,1,Urban Area,9,Wrong-Way Riding or Walking,10,24.952325642
202002208941,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",51,1114,51,1,Urban Area,19,"Not Visible (Dark clothing, No Lighting, etc.)",10,24.952325642
202002211942,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",59,4137,59,1,Urban Area,9,Wrong-Way Riding or Walking,10,25.31921207
202002211942,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",59,4137,59,1,Urban Area,19,"Not Visible (Dark clothing, No Lighting, etc.)",10,25.31921207
202002212629,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,15,Improper or Erratic Lane Changing,12,25.050735442
202002212804,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,0,None Noted,10,25.164513736
202002213181,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,1,Dart-Out - Visual Obstruction Noted,25,26.256964058
202002213364,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None Noted,13,25.035771389
202002214194,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,0,None Noted,12,25.050735442
202002214375,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",22,4149,22,2,Rural Area,0,None Noted,5,26.283282998
202002214500,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None Noted,13,25.035771389
202002214900,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",70,138,70,2,Rural Area,0,None Noted,16,26.911281065
202002215587,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,0,None Noted,12,25.050735442
202002215654,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,2,Failure to Yield Right-Of-Way,10,24.429674065
202002215654,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,12,Improper Crossing of Roadway or Intersection (Jaywalking),10,24.429674065
202002215758,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",25,4150,25,1,Urban Area,0,None Noted,8,24.68403936
202002215921,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None Noted,8,24.540308762
202002215941,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None Noted,8,24.540308762
202002216159,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,2,Failure to Yield Right-Of-Way,8,24.540308762
202002216159,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,11,"Dash - Run, No Visual Obstruction Noted",8,24.540308762
202002216159,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,12,Improper Crossing of Roadway or Intersection (Jaywalking),8,24.540308762
202002216352,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",58,4143,58,1,Urban Area,2,Failure to Yield Right-Of-Way,6,24.332265755
202002216352,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",58,4143,58,1,Urban Area,12,Improper Crossing of Roadway or Intersection (Jaywalking),6,24.332265755
202002216352,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",58,4143,58,1,Urban Area,19,"Not Visible (Dark clothing, No Lighting, etc.)",6,24.332265755
202002217138,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,2,Failure to Yield Right-Of-Way,15,25.446738561
202002217138,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,6,"Inattentive (Talking, Eating, Etc.)",15,25.446738561
202002217138,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,21,Other (Specify:),15,25.446738561
202002217756,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,0,None Noted,11,24.989368981
202002218613,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",65,4138,65,1,Urban Area,11,"Dash - Run, No Visual Obstruction Noted",13,24.749133125
202002218613,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",65,4138,65,1,Urban Area,12,Improper Crossing of Roadway or Intersection (Jaywalking),13,24.749133125
202002219430,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",38,571,38,1,Urban Area,0,None Noted,14,23.356706909
202002219594,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",56,209,209,1,Urban Area,0,None Noted,20,28.252790326
202002220513,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,0,None Noted,11,24.989368981
202002220640,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,0,None Noted,12,25.050735442
202002220789,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,2,Failure to Yield Right-Of-Way,10,25.164513736
202002220789,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,12,Improper Crossing of Roadway or Intersection (Jaywalking),10,25.164513736
202002220855,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None Noted,15,25.061069742
202002221150,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",38,568,38,1,Urban Area,0,None Noted,14,24.059271942
202002221327,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",29,966,29,1,Urban Area,0,None Noted,7,24.731560182
202002222215,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",59,4137,59,1,Urban Area,0,None Noted,10,25.31921207
202002223259,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",12,4142,12,1,Urban Area,0,None Noted,12,25.050735442
202002223753,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,261,49,1,Urban Area,3,"Failure to Obey Traffic Signs, Signals or Officer",21,27.937059437
202002223753,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,261,49,1,Urban Area,11,"Dash - Run, No Visual Obstruction Noted",21,27.937059437
202002224271,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",65,4138,65,1,Urban Area,0,None Noted,13,24.749133125
202002224321,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,2,Failure to Yield Right-Of-Way,11,24.989368981
202002224321,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,9,Wrong-Way Riding or Walking,11,24.989368981
202002225149,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",62,542,62,2,Rural Area,2,Failure to Yield Right-Of-Way,18,23.006076081
202002225149,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",62,542,62,2,Rural Area,3,"Failure to Obey Traffic Signs, Signals or Officer",18,23.006076081
202002225304,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,268,49,1,Urban Area,6,"Inattentive (Talking, Eating, Etc.)",21,27.937059446
202002225304,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",49,268,49,1,Urban Area,7,Improper Turn/Merge,21,27.937059446
202002226626,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None Noted,15,25.061069742
202002226690,0,1,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",55,1070,55,2,Rural Area,9,Wrong-Way Riding or Walking,17,23.888735633
